0,,kBtu/h,kBtu/h
2943,5/3/2002 3:00:00 PM,0,-0.1238993
2944,5/3/2002 4:00:00 PM,0,-0.2757476
2945,5/3/2002 5:00:00 PM,0,-0.4487029
2946,5/3/2002 6:00:00 PM,0,-0.8522874
2947,5/3/2002 7:00:00 PM,0,-1.034796
2948,5/3/2002 8:00:00 PM,0,-1.154664
2949,5/3/2002 9:00:00 PM,0,-1.233617
2950,5/3/2002 10:00:00 PM,0,-1.26489
2951,5/3/2002 11:00:00 PM,0,-1.259779
2952,5/4/2002,0,-1.191376
2953,5/4/2002 1:00:00 AM,0,-0.9296239
2954,5/4/2002 2:00:00 AM,0,-0.807615
2955,5/4/2002 3:00:00 AM,0,-0.7830251
2956,5/4/2002 4:00:00 AM,0,-0.7284712
2957,5/4/2002 5:00:00 AM,0,-0.6876841
2958,5/4/2002 6:00:00 AM,0,-0.6466838
2959,5/4/2002 7:00:00 AM,0,-0.6579366
2960,5/4/2002 8:00:00 AM,0,-0.1416053
2961,5/4/2002 9:00:00 AM,0,0
2962,5/4/2002 10:00:00 AM,0,-1.118733
2963,5/4/2002 11:00:00 AM,0,-1.203187
2964,5/4/2002 12:00:00 PM,0,-1.207475
2965,5/4/2002 1:00:00 PM,0,-1.313903
2966,5/4/2002 2:00:00 PM,0,-1.450196
2967,5/4/2002 3:00:00 PM,0,-1.570069
2968,5/4/2002 4:00:00 PM,0,-1.53954
2969,5/4/2002 5:00:00 PM,0,-1.442419
2970,5/4/2002 6:00:00 PM,0,-1.330569
2971,5/4/2002 7:00:00 PM,0,-1.376144
2972,5/4/2002 8:00:00 PM,0,-1.474688
2973,5/4/2002 9:00:00 PM,0,-1.575667
2974,5/4/2002 10:00:00 PM,0,-1.327075
2975,5/4/2002 11:00:00 PM,0,-1.190891
2976,5/5/2002,0,-1.11402
2977,5/5/2002 1:00:00 AM,0,-1.015296
2978,5/5/2002 2:00:00 AM,0,-0.9504412
2979,5/5/2002 3:00:00 AM,0,-0.8933122
2980,5/5/2002 4:00:00 AM,0,-0.8550127
2981,5/5/2002 5:00:00 AM,0,-0.8328992
2982,5/5/2002 6:00:00 AM,0,-0.8079733
2983,5/5/2002 7:00:00 AM,0,-0.6751744
2984,5/5/2002 8:00:00 AM,0,-0.1970014
2985,5/5/2002 9:00:00 AM,0,0
2986,5/5/2002 10:00:00 AM,0,-0.7735049
2987,5/5/2002 11:00:00 AM,0,-0.8083069
2988,5/5/2002 12:00:00 PM,0,-0.8001981
2989,5/5/2002 1:00:00 PM,0,-0.7794243
2990,5/5/2002 2:00:00 PM,0,-0.7260497
2991,5/5/2002 3:00:00 PM,0,-0.6574215
2992,5/5/2002 4:00:00 PM,0,-0.74252
2993,5/5/2002 5:00:00 PM,0,-0.8728744
2994,5/5/2002 6:00:00 PM,0,-0.9754668
2995,5/5/2002 7:00:00 PM,0,-1.175165
2996,5/5/2002 8:00:00 PM,0,-1.389245
2997,5/5/2002 9:00:00 PM,0,-1.608515
2998,5/5/2002 10:00:00 PM,0,-1.296321
2999,5/5/2002 11:00:00 PM,0,-1.090852
3000,5/6/2002,0,-0.9321717
3001,5/6/2002 1:00:00 AM,0,-0.8513069
3002,5/6/2002 2:00:00 AM,0,-0.8592036
3003,5/6/2002 3:00:00 AM,0,-0.8353217
3004,5/6/2002 4:00:00 AM,0,-0.7798637
3005,5/6/2002 5:00:00 AM,0,-0.7167923
3006,5/6/2002 6:00:00 AM,0,0
3007,5/6/2002 7:00:00 AM,0,0
3008,5/6/2002 8:00:00 AM,0,-0.8869784
3009,5/6/2002 9:00:00 AM,0,-0.9492991
3010,5/6/2002 10:00:00 AM,0,-0.978363
3011,5/6/2002 11:00:00 AM,0,-0.7669995
3012,5/6/2002 12:00:00 PM,0,-0.6244355
3013,5/6/2002 1:00:00 PM,0,-0.5865685
3014,5/6/2002 2:00:00 PM,0,-0.5872826
3015,5/6/2002 3:00:00 PM,0,-0.5405806
3016,5/6/2002 4:00:00 PM,0,-0.1104692
3017,5/6/2002 5:00:00 PM,0,0
3018,5/6/2002 6:00:00 PM,0,-0.8470725
3019,5/6/2002 7:00:00 PM,0,-0.873673
3020,5/6/2002 8:00:00 PM,0,-0.8829001
3021,5/6/2002 9:00:00 PM,0,-0.8291277
3022,5/6/2002 10:00:00 PM,0,-0.781611
3023,5/6/2002 11:00:00 PM,0,-0.7419621
3024,5/7/2002,0,-0.6509438
3025,5/7/2002 1:00:00 AM,0,-0.3389869
3026,5/7/2002 2:00:00 AM,0,-0.1403195
3027,5/7/2002 3:00:00 AM,0,-7.127802E-03
3028,5/7/2002 4:00:00 AM,0,0
3029,5/7/2002 5:00:00 AM,0,0
3030,5/7/2002 6:00:00 AM,0,0
3031,5/7/2002 7:00:00 AM,0,0
3032,5/7/2002 8:00:00 AM,0,-0.2787738
3033,5/7/2002 9:00:00 AM,0,-0.4160897
3034,5/7/2002 10:00:00 AM,0,-0.5305409
3035,5/7/2002 11:00:00 AM,0,-0.3907216
3036,5/7/2002 12:00:00 PM,0,-0.3253334
3037,5/7/2002 1:00:00 PM,0,-0.3436436
3038,5/7/2002 2:00:00 PM,0,-0.3910445
3039,5/7/2002 3:00:00 PM,0,-0.4123488
3040,5/7/2002 4:00:00 PM,0,-0.4578301
3041,5/7/2002 5:00:00 PM,0,-0.5269986
3042,5/7/2002 6:00:00 PM,0,-0.8264772
3043,5/7/2002 7:00:00 PM,0,-0.9210556
3044,5/7/2002 8:00:00 PM,0,-1.029019
3045,5/7/2002 9:00:00 PM,0,-1.102347
3046,5/7/2002 10:00:00 PM,0,-1.231725
3047,5/7/2002 11:00:00 PM,0,-1.350236
3048,5/8/2002,0,-1.328871
3049,5/8/2002 1:00:00 AM,0,-1.063051
3050,5/8/2002 2:00:00 AM,0,-0.9737574
3051,5/8/2002 3:00:00 AM,0,-0.9148681
3052,5/8/2002 4:00:00 AM,0,-0.8690789
3053,5/8/2002 5:00:00 AM,0,-0.8440804
3054,5/8/2002 6:00:00 AM,0,-0.1447054
3055,5/8/2002 7:00:00 AM,0,0
3056,5/8/2002 8:00:00 AM,0,0
3057,5/8/2002 9:00:00 AM,0,0
3058,5/8/2002 10:00:00 AM,0,0
3059,5/8/2002 11:00:00 AM,0,-1.043518
3060,5/8/2002 12:00:00 PM,0,-0.837854
3061,5/8/2002 1:00:00 PM,0,-0.7744223
3062,5/8/2002 2:00:00 PM,0,-0.719955
3063,5/8/2002 3:00:00 PM,0,-0.6169085
3064,5/8/2002 4:00:00 PM,0,-0.1194578
3065,5/8/2002 5:00:00 PM,0,0
3066,5/8/2002 6:00:00 PM,0,0
3067,5/8/2002 7:00:00 PM,0,-0.3424552
3068,5/8/2002 8:00:00 PM,0,-1.095774
3069,5/8/2002 9:00:00 PM,0,-1.210522
3070,5/8/2002 10:00:00 PM,0,-1.278692
3071,5/8/2002 11:00:00 PM,0,-1.211683
3072,5/9/2002,0,0
3073,5/9/2002 1:00:00 AM,0,-1.06313
