"Date/Time","Internal Natural vent.","Sensible Cooling","Mech Vent + Nat Vent + Infiltration","External Infiltration","Total Cooling","Zone Heating","General Lighting","Computer + Equip","Occupancy","Solar Gains Exterior Windows","Zone Sensible Heating","Zone Sensible Cooling","Air Temperature","Radiant Temperature","Operative Temperature","Room Electricity","Lighting","Heating (Electricity)","Cooling (Electricity)","Outside Dry-Bulb Temperature",
,"kBtu/h","kBtu/h","ac/h","kBtu/h","kBtu/h","kBtu/h","kBtu/h","kBtu/h","kBtu/h","kBtu/h","kBtu/h","kBtu/h","°F","°F","°F","kBtu/h","kBtu/h","kBtu/h","kBtu/h","°F",
"6/8/2002 4:00:00 PM","0","-5.259373","0.6017481","-2.449252","-5.259373","0","16.89645","1.824816","0.8313165","7.242887","0","-6.124151","82.69743","82.75922","82.72832","1.824817","16.89645","0","2.103749","69.98",
"6/8/2002 5:00:00 PM","0","-4.700409","0.6376534","-2.886307","-4.700409","0","16.89645","1.824816","0.8396419","5.709814","0","-5.678232","82.53178","82.5558","82.54379","1.824817","16.89645","0","1.880165","68.675",
"6/8/2002 6:00:00 PM","0","-3.319017","0.7563698","-3.820988","-3.319017","0","16.89645","1.824816","0.8541","4.202849","0","-4.415058","82.28596","82.1927","82.23933","1.824817","16.89645","0","1.327606","67.28",
"6/8/2002 7:00:00 PM","0","-2.056839","0.7709346","-4.243506","-2.056839","0","16.89645","1.824816","0.8721913","2.028185","0","-3.284932","81.99459","81.59686","81.79572","1.824817","16.89645","0","0.8227356","65.705",
"6/8/2002 8:00:00 PM","0","-0.9780802","0.7325971","-4.287694","-0.9784009","0","16.89645","1.824816","0.892446","0.1527249","0","-2.332162","81.69633","80.88547","81.2909","1.824817","16.89645","0","0.391359","64.22",
"6/8/2002 9:00:00 PM","0","-0.6818585","0.6538016","-4.019117","-0.9118642","0","16.89645","1.824816","0.9102841","0","0","-2.172689","81.44769","80.41182","80.92975","1.824817","16.89645","0","0.3647443","62.645",
"6/8/2002 10:00:00 PM","0","0","0.6353398","-3.295985","0","0","0","1.824816","0","0","0","-1.269788","77.84746","78.50974","78.1786","1.824817","0","0","0","61.835",
"6/8/2002 11:00:00 PM","0","0","0.5857248","-2.704051","0","0","0","1.824816","0","0","0","-1.17235","76.01521","76.99241","76.50381","1.824817","0","0","0","61.295",
"6/9/2002","0","0","0.4973771","-2.03031","0","0","0","0.6065872","0","0","0","-1.118575","74.70076","75.9537","75.32723","0.6065866","0","0","0","60.755",
"6/9/2002 1:00:00 AM","0","0","0.4573573","-1.663341","0","0","0","0.084489","0","0","0","-1.046961","73.49478","75.05441","74.2746","8.449145E-02","0","0","0","60.485",
"6/9/2002 2:00:00 AM","0","0","0.4475878","-1.538743","0","0","0","0.084489","0","0","0","-1.002702","72.76741","74.27805","73.52273","8.449145E-02","0","0","0","60.305",
"6/9/2002 3:00:00 AM","0","0","0.4346356","-1.41276","0","0","0","0.084489","0","0","0","-0.9649609","72.12665","73.61244","72.86954","8.449145E-02","0","0","0","60.125",
"6/9/2002 4:00:00 AM","0","0","0.425015","-1.330121","0","0","0","0.084489","0","0","0","-0.9428626","71.54769","72.99235","72.27002","8.449145E-02","0","0","0","59.81",
"6/9/2002 5:00:00 AM","0","0","0.4141369","-1.236915","0","0","0","0.084489","0","0","0","-0.9159846","71.01165","72.41882","71.71524","8.449145E-02","0","0","0","59.585",
"6/9/2002 6:00:00 AM","0","0","0.4314648","-1.310061","0","0","0","0.084489","0","1.117151","0","-0.9027815","70.63224","72.12299","71.37762","8.449145E-02","0","0","0","59.27",
"6/9/2002 7:00:00 AM","0","0","0.4131257","-1.140628","0","0","0","0.084489","0","5.318447","0","-0.7997752","71.35952","72.90771","72.13361","8.449145E-02","0","0","0","60.665",
"6/9/2002 8:00:00 AM","0","0","0.4158324","-1.197566","0","0","0","1.824816","0","10.65156","0","-0.7107444","73.75452","74.80823","74.28138","1.824817","0","0","0","62.78",
"6/9/2002 9:00:00 AM","0","0","0.4319122","-1.357343","0","0","0","1.824816","0","13.89465","0","-0.5989992","76.08486","76.84032","76.46259","1.824817","0","0","0","64.805",
"6/9/2002 10:00:00 AM","0","0","0.5239113","-2.242248","0","0","16.89645","1.824816","1.020073","13.83743","0","-0.8331426","80.6377","79.44638","80.04205","1.824817","16.89645","0","0","66.11",
"6/9/2002 11:00:00 AM","0","0","0.5797213","-2.678633","0","0","16.89645","1.824816","0.8592842","12.58249","0","-0.9354838","82.69096","81.20205","81.9465","1.824817","16.89645","0","0","67.19",
"6/9/2002 12:00:00 PM","0","-0.1722074","0.582307","-2.652333","-0.1722074","0","16.89645","1.824816","0.7957188","10.22291","0","-1.143162","83.35288","81.70295","82.52792","1.824817","16.89645","0","6.888431E-02","68.27",
"6/9/2002 1:00:00 PM","0","-2.175991","0.5675841","-2.323641","-2.660655","0","16.89645","1.824816","0.7913412","9.128819","0","-3.074112","83.25497","82.03172","82.64334","1.824817","16.89645","0","1.064261","69.62",
"6/9/2002 2:00:00 PM","0","-3.919896","0.5506288","-1.939062","-4.624585","0","16.89645","1.824816","0.8069205","8.485364","0","-4.683433","83.09644","82.3174","82.70692","1.824817","16.89645","0","1.849835","71.195",
"6/9/2002 3:00:00 PM","0","-4.847357","0.5345194","-1.625821","-5.405146","0","16.89645","1.824816","0.809171","7.31611","0","-5.483836","83.0673","82.50326","82.78528","1.824817","16.89645","0","2.162059","72.68",
"6/9/2002 4:00:00 PM","0","-5.624527","0.5166628","-1.445823","-6.089124","0","16.89645","1.824816","0.8057166","6.729022","0","-6.206525","83.14626","82.86555","83.00591","1.824817","16.89645","0","2.435648","73.31",
"6/9/2002 5:00:00 PM","0","-6.249587","0.494627","-1.274165","-6.589688","0","16.89645","1.824816","0.8000208","5.50634","0","-6.788781","83.20084","83.10629","83.15356","1.824817","16.89645","0","2.635876","73.805",
"6/9/2002 6:00:00 PM","0","-6.65731","0.4828206","-1.152894","-6.798617","0","16.89645","1.824816","0.8006352","4.032196","0","-7.161726","83.15684","83.17152","83.16418","1.824817","16.89645","0","2.719446","74.21",
"6/9/2002 7:00:00 PM","0","-6.012685","0.4995542","-1.487257","-6.028592","0","16.89645","1.824816","0.8101287","2.054064","0","-6.694086","82.94494","82.84548","82.89521","1.824817","16.89645","0","2.411436","72.14",
"6/9/2002 8:00:00 PM","0","-4.614703","0.5301198","-2.028198","-4.614703","0","16.89645","1.824816","0.8323541","0.163798","0","-5.542561","82.57934","82.23093","82.40514","1.824817","16.89645","0","1.84588","69.26",
"6/9/2002 9:00:00 PM","0","-3.47701","0.5628861","-2.676289","-3.47701","0","16.89645","1.824816","0.8548561","0","0","-4.651508","82.28194","81.84114","82.06154","1.824817","16.89645","0","1.390803","66.38",
"6/9/2002 10:00:00 PM","0","0","0.5300112","-2.298702","0","0","0","1.824816","0","0","0","-1.117877","79.84098","80.2054","80.02319","1.824817","0","0","0","65.12",
"6/9/2002 11:00:00 PM","0","0","0.4973287","-1.960504","0","0","0","1.824816","0","0","0","-1.064399","78.15075","78.90334","78.52705","1.824817","0","0","0","64.4",
"6/10/2002","0","0","0.4765629","-1.753923","0","0","0","0.6065872","0","0","0","-1.023938","76.76978","77.95306","77.36142","0.6065866","0","0","0","63.68",
"6/10/2002 1:00:00 AM","0","0","0.4578116","-1.609511","0","0","0","0.084489","0","0","0","-1.005683","75.73466","77.09532","76.41499","8.449145E-02","0","0","0","62.96",
"6/10/2002 2:00:00 AM","0","0","0.4401951","-1.5128","0","0","0","0.084489","0","0","0","-1.013052","74.90015","76.33042","75.61529","8.449145E-02","0","0","0","62.105",
"6/10/2002 3:00:00 AM","0","0","0.434065","-1.485817","0","0","0","0.084489","0","0","0","-1.021027","74.18703","75.64198","74.9145","8.449145E-02","0","0","0","61.34",
"6/10/2002 4:00:00 AM","0","0","0.4279796","-1.41611","0","0","0","0.084489","0","0","0","-0.9969243","73.55589","74.998","74.27695","8.449145E-02","0","0","0","61.025",
"6/10/2002 5:00:00 AM","0","0","0.435435","-1.423648","0","0","0","0.084489","0","0","0","-0.9734253","72.94102","74.40478","73.6729","8.449145E-02","0","0","0","60.71",
"6/10/2002 6:00:00 AM","0","0","0.4607346","-1.5555","0","0","0","0.084489","0","2.101398","0","-0.9568599","72.6618","74.27257","73.46719","8.449145E-02","0","0","0","60.485",
"6/10/2002 7:00:00 AM","0","0","0.5004674","-1.679081","0","0","0","0.084489","0","7.733769","0","-0.8451213","73.74035","75.51583","74.62809","8.449145E-02","0","0","0","61.925",
"6/10/2002 8:00:00 AM","0","0","0.7494996","-3.488768","0","0","16.89645","1.824816","0.5722893","12.28284","0","-0.9822723","78.85571","78.75091","78.80331","1.824817","16.89645","0","0","63.905",
"6/10/2002 9:00:00 AM","0","0","0.7952759","-4.12573","0","0","16.89645","1.824816","0.8944775","13.84184","0","-1.026272","82.54932","81.37974","81.96453","1.824817","16.89645","0","0","65.885",
"6/10/2002 10:00:00 AM","0","0","0.8196241","-4.116476","0","0","16.89645","1.824816","0.4129338","13.63605","0","-0.9489807","84.03073","82.87056","83.45065","1.824817","16.89645","0","0","67.73",
"6/10/2002 11:00:00 AM","0","0","0.7933934","-2.911853","0","0","0","1.824816","0","12.31368","0","-0.6335163","82.06886","82.29988","82.18437","1.824817","0","0","0","69.53",
"6/10/2002 12:00:00 PM","0","0","0.78018","-2.101234","0","0","0","1.824816","0","9.69656","0","-0.4567116","80.92356","81.25437","81.08897","1.824817","0","0","0","71.33",
"6/10/2002 1:00:00 PM","0","0","0.8013591","-1.861163","0","0","0","1.824816","0","8.516122","0","-0.4187385","80.40736","80.79343","80.6004","1.824817","0","0","0","72.185",
"6/10/2002 2:00:00 PM","0","0","0.8374529","-1.771635","0","0","0","1.824816","0","7.970142","0","-0.3913913","80.23545","80.66347","80.44946","1.824817","0","0","0","72.86",
"6/10/2002 3:00:00 PM","0","0","0.90207","-1.759904","0","0","0","1.824816","0","6.995004","0","-0.363473","80.14558","80.59395","80.36977","1.824817","0","0","0","73.445",
"6/10/2002 4:00:00 PM","0","0","0.929039","-2.056658","0","0","0","1.824816","0","6.588961","0","-0.4310855","80.02531","80.64255","80.33392","1.824817","0","0","0","72.635",
"6/10/2002 5:00:00 PM","0","0","0.8640569","-2.245967","0","0","0","1.824816","0","5.492887","0","-0.5359679","79.71201","80.48155","80.09679","1.824817","0","0","0","71.24",
"6/10/2002 6:00:00 PM","0","0","0.7868659","-3.135936","0","0","16.89645","1.824816","0.2293553","4.030245","0","-0.8916022","82.39548","81.51342","81.95445","1.824817","16.89645","0","0","69.935",
"6/10/2002 7:00:00 PM","0","0","0.7447562","-3.608094","0","0","16.89645","1.824816","0.3954479","2.150332","0","-1.121604","83.49912","82.11027","82.8047","1.824817","16.89645","0","0","68.54",
"6/10/2002 8:00:00 PM","0","-4.475361","0.4930304","-2.111153","-6.230366","0","16.89645","1.824816","0.6195834","0.1637449","0","-5.51169","82.15264","81.74818","81.95042","1.824817","16.89645","0","2.492146","67.1",
"6/10/2002 9:00:00 PM","0","-3.319403","0.4969996","-2.323198","-4.962288","0","16.89645","1.824816","0.8738098","0","0","-4.554458","82.03934","81.39465","81.717","1.824817","16.89645","0","1.984914","65.66",
"6/10/2002 10:00:00 PM","0","-2.828055","0.5093622","-2.500666","-4.342199","0","16.89645","1.824816","0.8806961","0","0","-4.129905","81.93853","81.19286","81.5657","1.824817","16.89645","0","1.736879","64.895",
"6/10/2002 11:00:00 PM","0","-2.308689","0.5150511","-2.595128","-3.623664","0","16.89645","1.824816","0.6644835","0","0","-3.645903","81.85395","80.98321","81.41858","1.824817","16.89645","0","1.449464","64.49",
"6/11/2002","0","0","0.534793","-2.847872","0","0","16.89645","0.6065872","0.2208539","0","0","-1.417732","82.00245","80.72137","81.36192","0.6065866","16.89645","0","0","63.995",
"6/11/2002 1:00:00 AM","0","0","0.5036114","-2.187323","0","0","0","0.084489","0","0","0","-1.169678","78.42272","78.95569","78.68921","8.449145E-02","0","0","0","63.455",
"6/11/2002 2:00:00 AM","0","0","0.4956096","-1.897256","0","0","0","0.084489","0","0","0","-1.040876","76.11901","77.37447","76.74674","8.449145E-02","0","0","0","62.78",
"6/11/2002 3:00:00 AM","0","0","0.5269527","-1.980561","0","0","0","0.084489","0","0","0","-0.989437","74.83869","76.32843","75.58356","8.449145E-02","0","0","0","62.195",
"6/11/2002 4:00:00 AM","0","0","0.5518086","-2.060306","0","0","0","0.084489","0","0","0","-0.9554388","73.81799","75.46651","74.64225","8.449145E-02","0","0","0","61.655",
"6/11/2002 5:00:00 AM","0","0","0.5565349","-2.030572","0","0","0","0.084489","0","0","0","-0.9289617","73.0691","74.75184","73.91047","8.449145E-02","0","0","0","61.25",
"6/11/2002 6:00:00 AM","0","0","0.5584022","-2.026358","0","0","0","0.084489","0","0.5571696","0","-0.920384","72.47371","74.19392","73.33381","8.449145E-02","0","0","0","60.755",
"6/11/2002 7:00:00 AM","0","0","0.5436183","-1.699397","0","0","0","0.084489","0","3.670984","0","-0.7772493","72.78326","74.4706","73.62693","8.449145E-02","0","0","0","62.51",
"6/11/2002 8:00:00 AM","0","0","0.8617499","-3.733872","0","0","16.89645","1.824816","0.6093047","9.762128","0","-0.9014398","78.00916","77.69588","77.85252","1.824817","16.89645","0","0","65.03",
"6/11/2002 9:00:00 AM","0","0","0.7923128","-3.522224","0","0","16.89645","1.824816","0.9255547","13.4671","0","-0.9053298","82.03577","80.85009","81.44293","1.824817","16.89645","0","0","67.55",
"6/11/2002 10:00:00 AM","0","0","0.7400493","-2.985624","0","0","16.89645","1.824816","0.3971272","12.47543","0","-0.8019885","83.95641","82.42799","83.1922","1.824817","16.89645","0","0","70.34",
"6/11/2002 11:00:00 AM","0","0","0.6420797","-1.574574","0","0","0","1.824816","0","11.33456","0","-0.4359945","82.31394","82.01449","82.16422","1.824817","0","0","0","73.22",
"6/11/2002 12:00:00 PM","0","0","0.739054","-0.9545739","0","0","0","1.824816","0","9.700591","0","-0.1854929","81.70882","81.47918","81.594","1.824817","0","0","0","76.1",
"6/11/2002 1:00:00 PM","0","0","0.8775923","-1.14894","0","0","0","1.824816","0","8.744172","0","-0.2046227","81.39638","81.33459","81.36549","1.824817","0","0","0","76.145",
"6/11/2002 2:00:00 PM","0","0","1.004673","-1.628202","0","0","0","1.824816","0","7.548306","0","-0.2796578","80.92657","81.08881","81.00769","1.824817","0","0","0","75.11",
"6/11/2002 3:00:00 PM","0","0","1.020629","-1.9205","0","0","0","1.824816","0","5.82905","0","-0.3360311","80.35125","80.6815","80.51637","1.824817","0","0","0","74.165",
"6/11/2002 4:00:00 PM","0","0","0.8949202","-1.992885","0","0","0","1.824816","0","4.421539","0","-0.4385032","79.73396","80.2513","79.99263","1.824817","0","0","0","72.59",
"6/11/2002 5:00:00 PM","0","0","0.7441606","-1.866991","0","0","0","1.824816","0","2.941699","0","-0.5453968","79.12609","79.72893","79.42751","1.824817","0","0","0","70.925",
"6/11/2002 6:00:00 PM","0","0","0.6772008","-2.616809","0","0","16.89645","1.824816","0.2383875","1.595515","0","-0.9225684","81.72243","80.58415","81.15329","1.824817","16.89645","0","0","69.17",
"6/11/2002 7:00:00 PM","0","0","0.6874531","-3.231155","0","0","16.89645","1.824816","0.4159584","0.5940783","0","-1.135201","82.95678","81.17222","82.0645","1.824817","16.89645","0","0","68.045",
"6/11/2002 8:00:00 PM","0","-3.590576","0.5096613","-2.150942","-5.400734","0","16.89645","1.824816","0.6378245","4.303846E-02","0","-4.65333","82.0112","81.14203","81.57661","1.824817","16.89645","0","2.160295","67.145",
"6/11/2002 9:00:00 PM","0","-2.942525","0.507303","-2.270289","-4.623012","0","16.89645","1.824816","0.8804976","0","0","-4.128685","81.94919","80.96983","81.45951","1.824817","16.89645","0","1.849203","66.245",
"6/11/2002 10:00:00 PM","0","-2.719088","0.5106391","-2.342602","-4.357537","0","16.89645","1.824816","0.8836744","0","0","-3.936606","81.89493","80.85291","81.37392","1.824817","16.89645","0","1.743014","65.885",
"6/11/2002 11:00:00 PM","0","-2.330373","0.5158555","-2.419195","-3.880745","0","16.89645","1.824816","0.6653849","0","0","-3.574792","81.83424","80.70334","81.26879","1.824817","16.89645","0","1.552299","65.57",
"6/12/2002","0","0","0.5228968","-2.549064","0","0","16.89645","0.6065872","0.2208693","0","0","-1.312636","82.09901","80.51917","81.3091","0.6065866","16.89645","0","0","65.345",
"6/12/2002 1:00:00 AM","0","0","0.4798858","-1.790371","0","0","0","0.084489","0","0","0","-1.023739","78.4281","78.95876","78.69343","8.449145E-02","0","0","0","65.165",
"6/12/2002 2:00:00 AM","0","0","0.455158","-1.436508","0","0","0","0.084489","0","0","0","-0.8965235","76.64455","77.52139","77.08297","8.449145E-02","0","0","0","64.985",
"6/12/2002 3:00:00 AM","0","0","0.433644","-1.162278","0","0","0","0.084489","0","0","0","-0.7897409","74.96861","76.06105","75.51483","8.449145E-02","0","0","0","64.805",
"6/12/2002 4:00:00 AM","0","0","0.4407701","-1.136724","0","0","0","0.084489","0","0","0","-0.7584319","74.20879","75.35714","74.78296","8.449145E-02","0","0","0","64.49",
"6/12/2002 5:00:00 AM","0","0","0.4718771","-1.247588","0","0","0","0.084489","0","0","0","-0.7414727","73.85461","75.07297","74.46379","8.449145E-02","0","0","0","64.265",
"6/12/2002 6:00:00 AM","0","0","0.5337963","-1.429602","0","0","0","0.084489","0","0.2167813","0","-0.6887711","72.81606","74.08752","73.45179","8.449145E-02","0","0","0","63.95",
"6/12/2002 7:00:00 AM","0","0","0.5344371","-1.418912","0","0","0","0.084489","0","0.9422134","0","-0.6785925","72.18036","73.64977","72.91507","8.449145E-02","0","0","0","63.455",
"6/12/2002 8:00:00 AM","0","0","0.8123322","-3.505211","0","0","16.89645","1.824816","0.6516709","2.048491","0","-0.9768293","75.56266","75.19779","75.38023","1.824817","16.89645","0","0","63.05",
"6/12/2002 9:00:00 AM","0","0","0.7537314","-3.633221","0","0","16.89645","1.824816","1.161935","3.190119","0","-1.126898","76.94071","75.72376","76.33224","1.824817","16.89645","0","0","62.555",
"6/12/2002 10:00:00 AM","0","0","0.8379896","-4.3125","0","0","16.89645","1.824816","0.5759991","4.133394","0","-1.164606","77.32605","76.36175","76.8439","1.824817","16.89645","0","0","62.285",
"6/12/2002 11:00:00 AM","0","0","0.8307824","-3.531955","0","0","0","1.824816","0","4.819322","0","-0.9341431","74.60625","75.71668","75.16147","1.824817","0","0","0","61.97",
"6/12/2002 12:00:00 PM","0","0","0.7569773","-2.799086","0","0","0","1.824816","0","5.194572","0","-0.8364497","73.0033","74.06386","73.53358","1.824817","0","0","0","61.745",
"6/12/2002 1:00:00 PM","0","0","0.8495253","-2.979393","0","0","0","1.824816","0","5.237494","0","-0.7654167","72.33946","73.65202","72.99574","1.824817","0","0","0","61.97",
"6/12/2002 2:00:00 PM","0","0","0.9061443","-3.124815","0","0","0","1.824816","0","4.999876","0","-0.7348991","72.32173","73.76082","73.04128","1.824817","0","0","0","62.195",
"6/12/2002 3:00:00 PM","0","0","0.9415097","-2.947664","0","0","0","1.824816","0","4.471154","0","-0.6599311","71.63255","72.83243","72.23249","1.824817","0","0","0","62.51",
"6/12/2002 4:00:00 PM","0","0","0.8988796","-2.570438","0","0","0","1.824816","0","3.691808","0","-0.6083384","71.31615","72.5051","71.91063","1.824817","0","0","0","62.87",
"6/12/2002 5:00:00 PM","0","0","0.837131","-2.237706","0","0","0","1.824816","0","2.700144","0","-0.5756779","71.47506","72.43291","71.95399","1.824817","0","0","0","63.365",
"6/12/2002 6:00:00 PM","0","0","0.8232052","-2.913863","0","0","16.89645","1.824816","0.3367662","1.595615","0","-0.7875313","74.40668","73.48374","73.94521","1.824817","16.89645","0","0","63.77",
"6/12/2002 7:00:00 PM","0","0","0.9435912","-3.906233","0","0","16.89645","1.824816","0.6196883","0.5940647","0","-0.8953808","75.40687","74.10716","74.75702","1.824817","16.89645","0","0","63.455",
"6/12/2002 8:00:00 PM","0","0","0.7710686","-3.444653","0","0","16.89645","1.824816","0.9134056","4.303696E-02","0","-1.010024","76.02834","74.20673","75.11753","1.824817","16.89645","0","0","62.915",
"6/12/2002 9:00:00 PM","0","0","0.8852917","-4.256155","0","0","16.89645","1.824816","1.207887","0","0","-1.052166","75.91515","74.26761","75.09138","1.824817","16.89645","0","0","62.375",
"6/12/2002 10:00:00 PM","0","0","0.8745556","-4.329404","0","0","16.89645","1.824816","1.224034","0","0","-1.088896","75.66936","74.19688","74.93313","1.824817","16.89645","0","0","61.7",
"6/12/2002 11:00:00 PM","0","0","0.8135438","-4.097231","0","0","16.89645","1.824816","0.9223148","0","0","-1.133604","75.59784","74.11157","74.85471","1.824817","16.89645","0","0","61.115",
"6/13/2002","0","0","0.7339448","-3.585676","0","0","16.89645","0.6065872","0.310594","0","0","-1.140352","75.05766","73.95511","74.50639","0.6065866","16.89645","0","0","60.44",
"6/13/2002 1:00:00 AM","0","0","0.6183728","-2.297299","0","0","0","0.084489","0","0","0","-0.8986191","71.58133","72.21484","71.89809","8.449145E-02","0","0","0","59.855",
"6/13/2002 2:00:00 AM","0","0","0.5310457","-1.680473","0","0","0","0.084489","0","0","0","-0.8200468","69.86769","70.82687","70.34728","8.449145E-02","0","0","0","59.18",
"6/13/2002 3:00:00 AM","0","0","0.4552615","-1.253048","0","0","0","0.084489","0","0","0","-0.7795326","68.69714","70.00229","69.34972","8.449145E-02","0","0","0","58.595",
"6/13/2002 4:00:00 AM","0","0","0.4416561","-1.115777","0","0","0","0.084489","0","0","0","-0.7281304","68.17138","69.40354","68.78746","8.449145E-02","0","0","0","58.73",
"6/13/2002 5:00:00 AM","0","0","0.4475048","-1.046241","0","0","0","0.084489","0","0","0","-0.666271","67.77772","68.96844","68.37308","8.449145E-02","0","0","0","59.09",
"6/13/2002 6:00:00 AM","0","0","0.4863714","-1.348342","0","3.450883","0","0.084489","0","1.463504","2.702364","-0.1021034","69.12783","69.01888","69.07335","8.449145E-02","0","0.9859656","0","59.45",
"6/13/2002 7:00:00 AM","0","0","0.4494459","-1.056594","0","1.598203","0","0.084489","0","6.142423","0.9535236","0","69.82744","70.34781","70.08762","8.449145E-02","0","0.4566298","0","61.025",
"6/13/2002 8:00:00 AM","0","0","0.6034681","-2.083566","0","0","16.89645","1.824816","0.6816561","11.17862","0","-0.770103","74.66297","73.82913","74.24605","1.824817","16.89645","0","0","62.87",
"6/13/2002 9:00:00 AM","0","0","0.6346625","-2.527175","0","0","16.89645","1.824816","1.111773","13.87561","0","-0.7965366","78.42247","76.87788","77.65017","1.824817","16.89645","0","0","64.805",
"6/13/2002 10:00:00 AM","0","0","0.6859298","-2.931105","0","0","16.89645","1.824816","0.4886498","13.57363","0","-0.814219","80.2737","78.58509","79.42939","1.824817","16.89645","0","0","65.705",
"6/13/2002 11:00:00 AM","0","0","0.6716802","-2.233485","0","0","0","1.824816","0","12.18371","0","-0.5761048","78.13429","78.01063","78.07246","1.824817","0","0","0","66.38",
"6/13/2002 12:00:00 PM","0","0","0.8444916","-2.289056","0","0","0","1.824816","0","10.23132","0","-0.4641936","76.53117","76.96019","76.74568","1.824817","0","0","0","66.965",
"6/13/2002 1:00:00 PM","0","0","0.8478833","-2.111269","0","0","0","1.824816","0","10.29241","0","-0.4503228","76.16889","76.77412","76.47151","1.824817","0","0","0","67.64",
"6/13/2002 2:00:00 PM","0","0","0.8391211","-1.952649","0","0","0","1.824816","0","9.68305","0","-0.4407595","76.24491","76.85387","76.54939","1.824817","0","0","0","68.36",
"6/13/2002 3:00:00 PM","0","0","0.8238278","-1.790057","0","0","0","1.824816","0","8.645988","0","-0.4191914","76.42151","76.95164","76.68658","1.824817","0","0","0","69.08",
"6/13/2002 4:00:00 PM","0","0","0.8528334","-2.027205","0","0","0","1.824816","0","7.062079","0","-0.4742372","76.2658","76.85237","76.55909","1.824817","0","0","0","68.45",
"6/13/2002 5:00:00 PM","0","0","0.8829523","-2.37353","0","0","0","1.824816","0","5.492817","0","-0.5491996","75.72739","76.5127","76.12004","1.824817","0","0","0","67.235",
"6/13/2002 6:00:00 PM","0","0","0.8815212","-3.620624","0","0","16.89645","1.824816","0.2855952","4.0579","0","-0.8789946","78.28023","77.48148","77.88085","1.824817","16.89645","0","0","66.11",
"6/13/2002 7:00:00 PM","0","0","0.8543487","-4.068627","0","0","16.89645","1.824816","0.5172476","1.807908","0","-1.050787","79.27983","77.96109","78.62046","1.824817","16.89645","0","0","65.3",
"6/13/2002 8:00:00 PM","0","0","0.5503501","-2.592521","0","0","16.89645","1.824816","0.7554389","0.1304019","0","-1.210938","79.93709","77.88267","78.90987","1.824817","16.89645","0","0","64.445",
"6/13/2002 9:00:00 PM","0","0","0.5934973","-3.000306","0","0","16.89645","1.824816","0.9959863","0","0","-1.283987","79.92423","77.91897","78.9216","1.824817","16.89645","0","0","63.68",
"6/13/2002 10:00:00 PM","0","0","0.6123918","-3.092663","0","0","16.89645","1.824816","1.004115","0","0","-1.271675","79.83332","77.86852","78.85091","1.824817","16.89645","0","0","63.77",
"6/13/2002 11:00:00 PM","0","0","0.6139694","-3.043538","0","0","16.89645","1.824816","0.7545481","0","0","-1.247727","79.747","77.78734","78.76717","1.824817","16.89645","0","0","63.995",
"6/14/2002","0","0","0.6677167","-3.179311","0","0","16.89645","0.6065872","0.2557442","0","0","-1.159593","79.07899","77.58752","78.33326","0.6065866","16.89645","0","0","64.31",
"6/14/2002 1:00:00 AM","0","0","0.6317338","-2.190728","0","0","0","0.084489","0","0","0","-0.8305568","75.19227","75.84381","75.51804","8.449145E-02","0","0","0","64.265",
"6/14/2002 2:00:00 AM","0","0","0.6074418","-1.744864","0","0","0","0.084489","0","0","0","-0.695334","73.46301","74.40154","73.93227","8.449145E-02","0","0","0","64.22",
"6/14/2002 3:00:00 AM","0","0","0.5802467","-1.451433","0","0","0","0.084489","0","0","0","-0.6187044","72.34067","73.61791","72.97929","8.449145E-02","0","0","0","64.085",
"6/14/2002 4:00:00 AM","0","0","0.5418713","-1.240511","0","0","0","0.084489","0","0","0","-0.5846671","71.85702","73.01834","72.43768","8.449145E-02","0","0","0","64.04",
"6/14/2002 5:00:00 AM","0","0","0.5027338","-1.04214","0","0","0","0.084489","0","0","0","-0.5481949","71.53531","72.60273","72.06902","8.449145E-02","0","0","0","64.175",
"6/14/2002 6:00:00 AM","0","0","0.472832","-0.9087113","0","0","0","0.084489","0","0.2332591","0","-0.5250286","71.29603","72.30019","71.7981","8.449145E-02","0","0","0","64.22",
"6/14/2002 7:00:00 AM","0","0","0.4945331","-0.8655409","0","0","0","0.084489","0","1.100666","0","-0.460277","71.23189","72.2056","71.71874","8.449145E-02","0","0","0","64.895",
"6/14/2002 8:00:00 AM","0","0","0.7436611","-2.22384","0","0","16.89645","1.824816","0.666087","2.660286","0","-0.6869423","75.12096","73.97495","74.54796","1.824817","16.89645","0","0","65.93",
"6/14/2002 9:00:00 AM","0","0","0.8561615","-3.041211","0","0","16.89645","1.824816","1.153764","4.440831","0","-0.7888124","77.50906","75.77145","76.64025","1.824817","16.89645","0","0","66.875",
"6/14/2002 10:00:00 AM","0","0","0.840717","-2.814099","0","0","16.89645","1.824816","0.5377924","6.135247","0","-0.7385286","79.01115","77.14816","78.07965","1.824817","16.89645","0","0","68.72",
"6/14/2002 11:00:00 AM","0","0","0.7398341","-1.38058","0","0","0","1.824816","0","7.518354","0","-0.389695","77.41361","77.11674","77.26518","1.824817","0","0","0","71.015",
"6/14/2002 12:00:00 PM","0","0","0.7590708","-0.8000858","0","0","0","1.824816","0","8.660457","0","-0.1933886","77.35261","77.30447","77.32854","1.824817","0","0","0","73.22",
"6/14/2002 1:00:00 PM","0","0","0.7432986","-0.6519238","0","0","0","1.824816","0","9.610823","0","-0.1562428","78.18314","78.06594","78.12453","1.824817","0","0","0","74.57",
